Date,Customer_ID,Gender,Age,Region,Acquisition_Channel,Lead_Source,Device_Type,Product_Plan,Subscription_Type,Monthly_Revenue,Discount_Amount,Net_Revenue,Marketing_Cost,Sales_Cost,Support_Cost,Payment_Mode,Is_Renewed,Is_Churned,Customer_Lifetime_Months,Customer_Satisfaction_Score,Employees_Count
11/11/2025,CUST101297,Female,30,Canada,Paid Ads,App,Tablet,Basic,Quarterly,6821.95,1851.83,4970.12,5412.73,705.08,1125.3,Debit Card,1,0,17,4.4,127
11/11/2025,CUST103080,Male,33,USA,Email,Partner,Tablet,Standard,Monthly,9444.05,738.26,8705.79,4372.26,1215.06,1038.6,Net Banking,0,1,25,3.3,76
11/11/2025,CUST109514,Female,33,Canada,Referral,App,Mobile,Standard,Yearly,3619.37,592.17,3027.2,4018.98,2169.18,145.69,Debit Card,1,0,45,3.6,172
11/11/2025,CUST103153,Male,45,UAE,Email,Sales Team,Tablet,Premium,Monthly,1410.59,2323.85,-913.26,1540.33,1735.39,1528.11,Wallet,1,0,18,3.2,85
11/12/2025,CUST106769,Male,39,UK,Referral,Sales Team,Tablet,Premium,Monthly,18240.89,1845.45,16395.44,3216.37,1019.05,949.43,Wallet,1,1,35,2.9,140
11/12/2025,CUST102733,Female,30,India,Social Media,App,Web,Standard,Yearly,4260.82,87.47,4173.35,649.62,247.97,478.64,Debit Card,1,0,30,5,76
11/12/2025,CUST100552,Female,49,USA,Paid Ads,Partner,Tablet,Standard,Quarterly,7921.21,679.84,7241.37,3513.08,2110.9,1238.95,Debit Card,1,0,32,2.9,142
11/12/2025,CUST107641,Male,48,USA,Social Media,App,Web,Standard,Monthly,4849.83,2656.37,2193.46,5032.48,1534.1,1553.7,Debit Card,1,0,24,2.9,31
11/12/2025,CUST108098,Female,38,UK,Organic,Partner,Tablet,Basic,Yearly,2785.31,545,2240.31,969.85,2013.28,1276.73,Net Banking,1,0,11,4.5,247
11/12/2025,CUST100785,Female,28,Canada,Organic,App,Mobile,Standard,Monthly,14131.66,2123.58,12008.08,3625.22,331.8,1211.82,UPI,1,0,13,4.9,228
11/12/2025,CUST107877,Female,23,USA,Email,Sales Team,Mobile,Standard,Monthly,17722.39,2669.08,15053.31,4256.81,2313.79,240.65,Credit Card,1,1,23,4,265
11/12/2025,CUST107439,Male,57,UAE,Referral,App,Mobile,Basic,Monthly,3827.2,1267.29,2559.91,5411.94,2047.33,133.77,Credit Card,0,0,58,3.1,16
11/13/2025,CUST106300,Male,53,UAE,Social Media,Website,Tablet,Basic,Quarterly,14392.4,681.56,13710.84,5228.06,1812.85,571.92,UPI,0,0,22,3.5,197
11/13/2025,CUST104916,Male,43,UAE,Paid Ads,App,Tablet,Standard,Monthly,3697.22,2633.18,1064.04,1397.95,458.58,1360.44,Wallet,0,1,3,2.7,193
11/13/2025,CUST106489,Male,58,UK,Social Media,Website,Web,Basic,Monthly,3750.49,1435.4,2315.09,1454.19,3270.83,484.55,Net Banking,0,0,26,3.6,219
11/13/2025,CUST108869,Female,49,UK,Social Media,Website,Web,Basic,Quarterly,11193.18,784.05,10409.13,5743.72,1903.96,1580.19,UPI,1,0,42,3.4,132
11/13/2025,CUST106580,Female,32,UK,Referral,App,Mobile,Standard,Quarterly,2876.13,2093.18,782.95,634.55,244.85,598.62,UPI,1,0,57,3.5,232
11/13/2025,CUST109756,Female,48,Canada,Social Media,Sales Team,Web,Basic,Monthly,15233.2,2601.08,12632.12,3034.41,3801.73,1238.18,Credit Card,1,0,13,3.6,291
11/14/2025,CUST104652,Male,30,UAE,Organic,Sales Team,Mobile,Basic,Yearly,13942.59,2728.45,11214.14,1776.5,2764.54,952.41,UPI,1,0,47,2.9,61
11/14/2025,CUST104185,Female,41,UK,Paid Ads,Partner,Web,Standard,Monthly,19486.3,2776.36,16709.94,4344.12,2597.63,368.45,Debit Card,0,0,41,4.8,43
11/14/2025,CUST103987,Female,29,UK,Paid Ads,App,Web,Standard,Quarterly,610.02,2414.43,-1804.41,4036.86,2914.35,924.51,UPI,1,1,41,4,58
11/14/2025,CUST109069,Male,45,UAE,Organic,App,Web,Premium,Monthly,14116.03,390.66,13725.37,2275.87,3615.65,1653.89,Debit Card,1,0,41,4.2,42
11/14/2025,CUST104179,Female,37,India,Email,App,Tablet,Standard,Monthly,2364.01,274.13,2089.88,3922.08,2261.65,98.85,Debit Card,0,1,9,4.6,114
11/14/2025,CUST102894,Male,31,UK,Organic,Website,Mobile,Standard,Yearly,17254.59,336.78,16917.81,5531.64,2920.38,644.55,Debit Card,0,0,33,4.3,253
11/14/2025,CUST100432,Male,27,UAE,Organic,Website,Tablet,Basic,Monthly,9608.32,289.36,9318.96,886.08,2956.11,270.25,Wallet,0,0,45,4.7,201
11/14/2025,CUST108061,Male,26,USA,Organic,Sales Team,Mobile,Basic,Monthly,15718.97,300.05,15418.92,4923.84,1559.06,1487,Credit Card,0,0,28,4.8,72
11/14/2025,CUST104598,Male,22,India,Social Media,App,Web,Premium,Yearly,8449.13,2388.43,6060.7,3859.36,2482.57,1935.73,UPI,1,0,54,3.9,216
11/14/2025,CUST101795,Female,48,UK,Paid Ads,Partner,Web,Premium,Monthly,18064.06,201.09,17862.97,941.12,2296.68,855.36,Credit Card,0,0,24,3.9,127
11/14/2025,CUST108546,Female,44,UAE,Email,Partner,Mobile,Premium,Quarterly,1854.76,2245.48,-390.72,2463.31,3023.11,241.05,Debit Card,1,0,21,2.5,222
11/14/2025,CUST104772,Male,42,Canada,Social Media,Website,Mobile,Basic,Quarterly,6186.15,140.38,6045.77,4768.35,2238.57,1528.17,Credit Card,0,0,50,4.6,54
11/15/2025,CUST108351,Male,49,UK,Referral,Partner,Mobile,Standard,Monthly,1594.26,2978.25,-1383.99,4309.76,1082.2,1313.64,UPI,1,0,29,3.5,142
11/15/2025,CUST100732,Female,37,Canada,Email,Website,Web,Basic,Monthly,11233.33,835.69,10397.64,3930.76,192.87,1296.24,UPI,0,0,40,4.3,240
11/15/2025,CUST106478,Female,25,Canada,Social Media,Sales Team,Tablet,Standard,Quarterly,16272.45,332.96,15939.49,4285.78,3871.11,1703.76,Net Banking,1,0,2,4.2,248
11/15/2025,CUST100653,Male,49,UK,Organic,Website,Web,Standard,Monthly,10351.07,2386.66,7964.41,4364.72,2513.78,590.49,Wallet,1,0,48,4.3,16
11/15/2025,CUST104455,Female,36,India,Organic,Partner,Web,Standard,Quarterly,18991.1,1598.69,17392.41,5671.02,1307.52,1487.93,Net Banking,1,1,37,4.2,121
11/15/2025,CUST101642,Male,24,Canada,Referral,Sales Team,Mobile,Basic,Quarterly,642.56,2819.25,-2176.69,2715.96,2066.63,700.59,Credit Card,0,0,17,4.2,260
11/15/2025,CUST106371,Male,33,USA,Referral,Sales Team,Web,Standard,Monthly,15476.88,2664.01,12812.87,2514.48,262.3,1076.59,Credit Card,0,0,10,2.8,255
11/15/2025,CUST109622,Male,50,USA,Email,Partner,Tablet,Standard,Monthly,19627.08,1929.45,17697.63,1968.22,2067.84,1614.63,UPI,0,0,23,4.7,47
11/15/2025,CUST109625,Male,30,Canada,Email,App,Web,Premium,Monthly,14906.17,418.87,14487.3,5696.74,226.79,1595.75,Credit Card,0,0,30,4.5,197
11/15/2025,CUST105943,Female,55,Canada,Social Media,Partner,Web,Premium,Monthly,536.54,1860.72,-1324.18,3738.76,1437.12,1544.05,Credit Card,1,1,32,4.7,119
11/15/2025,CUST102223,Female,57,UAE,Social Media,App,Tablet,Premium,Monthly,2765.93,2489.18,276.75,5837.29,1775.04,1182.91,Debit Card,0,0,30,4.3,197
11/16/2025,CUST104920,Female,35,USA,Referral,App,Mobile,Standard,Quarterly,787.54,1649.3,-861.76,4783.6,3950.96,1735.2,Wallet,0,0,57,3,167
11/16/2025,CUST109720,Male,54,USA,Social Media,App,Web,Standard,Monthly,1098.05,558.11,539.94,4710.58,1095.36,1441.67,Wallet,1,0,48,3.4,117
11/16/2025,CUST108181,Male,32,India,Organic,App,Web,Standard,Monthly,15613.22,2869.88,12743.34,4725.89,3810.82,218.93,UPI,1,0,16,2.5,46
11/16/2025,CUST101317,Male,22,UAE,Social Media,Partner,Web,Premium,Quarterly,5977.32,419.51,5557.81,439.81,333.64,230.56,Wallet,1,1,32,3.3,129
11/16/2025,CUST105710,Female,27,USA,Email,Sales Team,Tablet,Premium,Monthly,5575.04,1887.72,3687.32,1861.37,422.71,813.16,UPI,0,0,8,4.3,74
11/16/2025,CUST109907,Female,44,India,Paid Ads,Website,Tablet,Standard,Monthly,4952.6,2474.5,2478.1,2171.28,2277.37,637.43,UPI,0,0,42,5,186
11/16/2025,CUST102722,Female,39,UK,Email,Website,Tablet,Premium,Monthly,18005.14,2773.48,15231.66,5675.55,648.49,1450.16,Wallet,1,0,26,3.9,143
11/17/2025,CUST107190,Female,54,Canada,Social Media,Partner,Web,Basic,Monthly,3121.69,1024.45,2097.24,4161.31,3676.5,1406.62,Debit Card,1,0,19,4,280
11/17/2025,CUST100130,Female,58,USA,Paid Ads,App,Web,Premium,Monthly,15862.39,2857.03,13005.36,3549.09,3109.78,1064.34,Wallet,0,0,45,3.5,11
11/17/2025,CUST103924,Female,20,India,Social Media,Partner,Tablet,Basic,Monthly,1601.75,2787.59,-1185.84,5799.95,1724.24,407.26,UPI,1,0,35,4.5,96
11/17/2025,CUST102815,Female,37,USA,Organic,App,Mobile,Premium,Monthly,16041.79,1754.32,14287.47,3889.51,1685.58,1034.3,Credit Card,1,0,20,3.2,201
11/17/2025,CUST107516,Female,24,USA,Organic,Sales Team,Web,Standard,Monthly,3974.46,1306.55,2667.91,1486.56,1010.43,354.05,UPI,1,0,54,4.4,152
11/17/2025,CUST105532,Male,41,UAE,Organic,App,Web,Basic,Monthly,9342.21,2538.7,6803.51,5154.26,3887.11,868.16,Debit Card,1,0,51,5,128
11/17/2025,CUST109438,Male,19,Canada,Social Media,Website,Tablet,Basic,Quarterly,1923.35,1913.21,10.14,5960.93,1306.31,1075.78,Wallet,0,0,49,3.7,189
11/17/2025,CUST100087,Female,40,Canada,Referral,Website,Tablet,Standard,Quarterly,14147.92,1012.72,13135.2,4187.34,1422.25,1442.63,Net Banking,0,0,23,4.2,38
11/17/2025,CUST106061,Female,19,UK,Organic,Sales Team,Tablet,Basic,Quarterly,10719.83,1269.82,9450.01,822.01,725.48,453.14,UPI,1,0,45,5,122
11/18/2025,CUST103190,Female,45,UK,Email,Sales Team,Tablet,Premium,Monthly,11166.79,2594.26,8572.53,2228.84,221,1440.73,Debit Card,0,0,38,4.2,255
11/18/2025,CUST103694,Male,28,India,Paid Ads,Website,Tablet,Basic,Monthly,5346.11,2516.13,2829.98,5284,2548.09,798.52,UPI,1,0,29,3.8,69
11/18/2025,CUST106112,Female,31,UAE,Social Media,Sales Team,Mobile,Standard,Monthly,18082.74,1199.33,16883.41,688.42,1265.87,1093.61,Net Banking,1,0,16,2.6,233
11/18/2025,CUST106153,Male,18,USA,Paid Ads,Partner,Tablet,Basic,Monthly,14583.25,1521.56,13061.69,831.97,543.53,1813.02,UPI,1,0,8,4,110
11/18/2025,CUST108773,Female,58,UAE,Email,Website,Tablet,Basic,Yearly,5813.2,399.99,5413.21,2455.59,2049.96,1842.79,UPI,1,0,40,2.8,42
11/18/2025,CUST109164,Male,25,India,Email,App,Web,Premium,Monthly,16547.08,724.22,15822.86,3211.12,1727.37,530.24,Wallet,0,0,35,4.6,59
11/18/2025,CUST108091,Female,47,UAE,Organic,Partner,Mobile,Premium,Monthly,7268.87,2048.33,5220.54,4108.28,2530.74,1728.23,Net Banking,1,0,38,4,156
11/18/2025,CUST100855,Female,22,USA,Paid Ads,Sales Team,Tablet,Standard,Monthly,6607.66,2784.4,3823.26,2332.08,1231.64,1192.35,Net Banking,0,0,44,4.4,178
11/19/2025,CUST104263,Male,55,Canada,Organic,Sales Team,Mobile,Basic,Monthly,16074.14,677.16,15396.98,2756.69,2589.45,479.52,Wallet,1,0,53,4,45
11/19/2025,CUST102533,Female,53,USA,Organic,Sales Team,Mobile,Premium,Quarterly,8828.94,2954.52,5874.42,1903.92,3789.12,1965.44,Wallet,1,0,26,2.7,101
11/19/2025,CUST102745,Male,22,Canada,Social Media,Sales Team,Tablet,Basic,Yearly,19852.3,575.76,19276.54,4016.92,2101.09,930.88,Wallet,1,1,35,2.9,204
11/19/2025,CUST109146,Male,26,UAE,Paid Ads,Partner,Web,Standard,Quarterly,7460.4,2554.18,4906.22,375.75,1676.25,975,Debit Card,1,0,13,3.8,190
11/19/2025,CUST105614,Male,31,USA,Paid Ads,Partner,Tablet,Standard,Monthly,7335.57,2853.92,4481.65,4163.85,3773.57,1212.12,Credit Card,1,1,36,2.8,295
11/19/2025,CUST102011,Male,26,India,Email,Sales Team,Mobile,Standard,Yearly,18680.93,1610.47,17070.46,288.56,3469.01,661.31,Credit Card,0,0,23,2.8,191
11/20/2025,CUST107313,Male,59,Canada,Social Media,Sales Team,Mobile,Premium,Monthly,10725.9,1359.5,9366.4,3483.96,2504.13,1704.59,UPI,1,0,45,4.2,58
11/20/2025,CUST104551,Male,49,India,Email,Website,Web,Standard,Yearly,13511.9,842.34,12669.56,3636.1,3422.16,1568.68,Credit Card,1,0,10,2.9,260
11/20/2025,CUST101229,Male,37,UAE,Referral,App,Mobile,Standard,Monthly,2079.21,2007.91,71.3,3705.51,3498.3,101.6,Debit Card,1,0,56,4.5,216
11/20/2025,CUST102559,Male,40,USA,Social Media,Sales Team,Tablet,Basic,Quarterly,10068.54,7.1,10061.44,1838.57,846.84,1787.87,Credit Card,0,1,41,4.2,253
11/20/2025,CUST106775,Female,28,UK,Organic,Partner,Mobile,Basic,Monthly,7430.26,787.01,6643.25,3579.17,3647.01,1861.79,Wallet,1,0,57,4.1,101
11/20/2025,CUST108024,Female,50,UAE,Referral,App,Web,Premium,Quarterly,12769.54,898.07,11871.47,3149.15,688.32,1170.04,Wallet,0,0,27,2.6,44
11/20/2025,CUST107526,Male,46,UAE,Organic,Sales Team,Web,Basic,Monthly,13015.98,192.26,12823.72,3581.71,2966.17,242.44,Debit Card,0,1,32,2.8,231
11/20/2025,CUST107920,Male,39,Canada,Referral,Website,Mobile,Standard,Monthly,2016.3,2258.33,-242.03,3234.59,2285.71,503.31,Net Banking,1,0,11,4.1,114
11/20/2025,CUST108850,Female,21,India,Paid Ads,App,Tablet,Premium,Quarterly,2092.69,766.93,1325.76,5925.92,3452.27,1981.55,UPI,0,0,45,3.9,68
11/21/2025,CUST103785,Female,43,USA,Organic,App,Web,Standard,Yearly,5122.46,2412.38,2710.08,3246.32,514.63,1778.87,Net Banking,0,1,11,3.3,140
11/21/2025,CUST106148,Male,40,UAE,Referral,Sales Team,Web,Basic,Monthly,18985.32,1303.62,17681.7,3476.73,3726.36,1932.62,Net Banking,1,0,57,4.9,146
11/21/2025,CUST109419,Female,25,Canada,Social Media,Partner,Mobile,Basic,Quarterly,19540.4,2326.82,17213.58,2490.18,1488.4,1899.6,Net Banking,0,0,27,3.2,64
11/21/2025,CUST108547,Male,32,USA,Organic,App,Web,Premium,Monthly,14113.14,1534.36,12578.78,4757.92,3650.82,716.27,Net Banking,1,0,2,4.5,57
11/22/2025,CUST108263,Female,31,UAE,Social Media,Sales Team,Tablet,Standard,Yearly,8392.96,1907.75,6485.21,5095.42,1959.73,1955.31,Credit Card,1,1,22,4.7,67
11/22/2025,CUST100092,Male,22,USA,Referral,Sales Team,Tablet,Basic,Monthly,19336.26,2739.67,16596.59,4038.64,2458.62,1770.56,Credit Card,0,0,33,4.6,16
11/22/2025,CUST101282,Male,55,USA,Organic,Website,Mobile,Standard,Yearly,8785.17,1938.95,6846.22,2131.95,321.56,1105.94,UPI,1,0,47,4.4,222
11/22/2025,CUST108051,Female,40,USA,Referral,Sales Team,Mobile,Premium,Monthly,15582.56,2334.9,13247.66,284.85,3244.18,1277.09,Credit Card,1,0,14,4.7,168
11/22/2025,CUST103176,Female,48,Canada,Referral,Partner,Tablet,Standard,Monthly,10244.5,889.08,9355.42,5985.08,3327.33,1379.32,Net Banking,1,0,10,4.5,296
11/22/2025,CUST100218,Male,21,USA,Email,App,Mobile,Standard,Quarterly,12823.12,2434.03,10389.09,3471.89,2221.57,1457.76,UPI,1,0,18,4.8,116
11/23/2025,CUST106276,Male,47,USA,Organic,Website,Tablet,Premium,Quarterly,8280.34,2145.53,6134.81,1303.65,1690.18,1913.47,Net Banking,1,0,1,3.4,73
11/23/2025,CUST109773,Male,40,UAE,Social Media,Website,Tablet,Basic,Monthly,4715.41,1425.69,3289.72,4958.23,1792.71,1862.28,Net Banking,0,0,5,4.7,106
11/23/2025,CUST108705,Male,53,USA,Paid Ads,App,Mobile,Basic,Monthly,12413.09,139.43,12273.66,5597.57,928.97,1917.66,Debit Card,0,0,54,4.4,92
11/23/2025,CUST108653,Male,19,Canada,Organic,Partner,Mobile,Standard,Monthly,4090.97,2563.2,1527.77,2933.37,2030.73,1401.41,Net Banking,0,1,38,3.5,254
11/23/2025,CUST106843,Male,41,UAE,Organic,App,Tablet,Premium,Yearly,19821.19,312.86,19508.33,3649,2582.07,524.07,Credit Card,1,0,43,4.5,155
11/23/2025,CUST109383,Male,52,Canada,Referral,Sales Team,Tablet,Premium,Monthly,5856.9,2639.54,3217.36,4638.8,1494.09,300.9,Net Banking,1,0,28,4.9,23
11/24/2025,CUST101505,Female,25,Canada,Email,Sales Team,Tablet,Basic,Monthly,6052.43,1947.49,4104.94,4343.98,707.32,186.81,Credit Card,0,0,24,3.8,217
11/24/2025,CUST109212,Female,37,UAE,Social Media,Sales Team,Web,Basic,Monthly,8036.86,1028.04,7008.82,4145.54,3534.6,1201.44,Wallet,1,1,45,4.8,285
11/24/2025,CUST102577,Male,40,UAE,Referral,Sales Team,Web,Premium,Quarterly,11020.81,2753.73,8267.08,2067.83,1049.13,1709.42,Net Banking,1,1,22,3.4,102
11/24/2025,CUST104892,Female,33,USA,Organic,Sales Team,Tablet,Standard,Yearly,2200.48,1522.86,677.62,948.68,3243.03,1337.29,Net Banking,0,0,36,3.7,261
11/24/2025,CUST102408,Male,50,UK,Paid Ads,Website,Web,Standard,Monthly,18066.38,1515.69,16550.69,2839.31,1349.77,837.78,Net Banking,1,0,16,3.3,211
11/24/2025,CUST102403,Male,44,Canada,Paid Ads,Website,Web,Premium,Monthly,3953.22,2973.28,979.94,1681.57,3477.06,1291.64,Credit Card,0,0,19,4.8,131
11/24/2025,CUST104762,Male,50,Canada,Paid Ads,Sales Team,Web,Standard,Quarterly,4310.25,548.46,3761.79,1968.15,1194.17,318.07,Net Banking,1,0,8,3.3,90
11/24/2025,CUST108542,Male,34,USA,Email,Partner,Tablet,Premium,Quarterly,2632.17,1150.86,1481.31,478.22,2243.26,133.82,Net Banking,1,0,52,4.7,112
11/25/2025,CUST100122,Male,49,USA,Paid Ads,Website,Tablet,Premium,Monthly,2971.25,2572.58,398.67,3486.62,3615.88,526.35,Debit Card,1,0,49,4.8,225
11/26/2025,CUST106494,Male,44,UK,Social Media,Website,Tablet,Standard,Monthly,1117.43,1690.57,-573.14,285.52,3935.09,1471.4,Debit Card,0,0,13,4.6,168
11/26/2025,CUST108022,Female,54,UAE,Social Media,Sales Team,Web,Standard,Yearly,8583.87,2058.87,6525,5189.96,2760.39,842.11,Net Banking,0,0,55,4.6,177
11/26/2025,CUST109421,Male,28,UK,Social Media,Partner,Mobile,Basic,Monthly,8812.75,147.85,8664.9,1970.4,3588.54,593.78,UPI,0,0,9,2.9,91
11/26/2025,CUST100192,Female,38,India,Paid Ads,Partner,Mobile,Basic,Quarterly,5489.89,1967.84,3522.05,3833.69,1712.85,535.05,Net Banking,1,0,15,4.1,289
11/26/2025,CUST100247,Male,46,UK,Social Media,Partner,Mobile,Standard,Monthly,3446.93,2781.28,665.65,5396.1,1261.86,285,Credit Card,1,0,23,2.9,256
11/26/2025,CUST104701,Male,56,Canada,Referral,Partner,Tablet,Standard,Yearly,2852.99,2294.33,558.66,1497.17,752.04,832.86,UPI,1,1,14,3.1,48
11/27/2025,CUST103793,Female,27,India,Social Media,Website,Mobile,Premium,Yearly,13059.01,1042.52,12016.49,3846.47,933.75,1560.6,Net Banking,0,1,35,2.9,105
11/27/2025,CUST103069,Male,58,USA,Social Media,App,Web,Standard,Quarterly,13864.96,727.72,13137.24,4355.86,2599.37,630.41,Net Banking,1,0,27,2.6,144
11/27/2025,CUST105717,Male,36,UAE,Organic,Sales Team,Web,Basic,Quarterly,1079.19,2535.01,-1455.82,1048.32,1876.03,1213.85,UPI,0,0,33,2.6,48
11/27/2025,CUST103337,Female,49,Canada,Organic,App,Web,Standard,Monthly,5028.61,831.27,4197.34,2479.81,1404.68,1141.27,Wallet,1,0,21,3,187
11/27/2025,CUST108384,Male,25,Canada,Paid Ads,Sales Team,Web,Basic,Monthly,7189.09,967.25,6221.84,1670.72,1259.94,715.14,Net Banking,0,0,23,4.4,286
11/27/2025,CUST108071,Male,58,India,Social Media,Partner,Mobile,Premium,Quarterly,6940.81,431.28,6509.53,4669.7,3046.64,396.74,Debit Card,1,1,7,3,252
11/28/2025,CUST100436,Female,49,UK,Referral,Partner,Web,Premium,Monthly,15228.1,602.02,14626.08,3900.24,3904.53,806.94,Net Banking,1,0,15,4,149
11/28/2025,CUST102963,Female,43,India,Organic,Website,Web,Premium,Yearly,17656.68,1620.45,16036.23,5265.36,3591.14,736.92,UPI,0,0,50,3.5,245
11/28/2025,CUST101628,Male,30,India,Referral,Website,Web,Basic,Yearly,17298.88,697.53,16601.35,5264.56,2575.42,1178.28,UPI,1,1,42,4.1,92
11/28/2025,CUST100271,Male,21,Canada,Referral,Partner,Mobile,Basic,Quarterly,531.41,1234.78,-703.37,3111.29,2373.63,962.27,Net Banking,0,0,43,2.6,296
11/28/2025,CUST101052,Male,36,USA,Social Media,Partner,Web,Standard,Quarterly,13287.43,1077.68,12209.75,839.11,957.28,1914.2,Wallet,1,1,43,2.9,153
11/28/2025,CUST103375,Female,54,UK,Email,App,Web,Standard,Monthly,2989.6,1124.74,1864.86,3408.37,3395.55,213.16,Credit Card,1,0,25,2.7,58
11/28/2025,CUST104556,Male,33,USA,Organic,Sales Team,Tablet,Premium,Monthly,7570.59,240.75,7329.84,4033.77,1083.28,1446.4,UPI,0,0,25,4.7,206
11/28/2025,CUST106049,Female,44,India,Referral,App,Tablet,Premium,Monthly,2871.09,906.62,1964.47,4318.83,1510.31,1534.48,Debit Card,1,0,15,3.2,268
11/28/2025,CUST101519,Female,36,Canada,Paid Ads,Website,Tablet,Standard,Quarterly,18670.67,645.39,18025.28,731.4,367,831.58,Net Banking,1,0,44,4,292
11/28/2025,CUST109050,Female,45,India,Organic,Sales Team,Web,Premium,Monthly,3928.28,313.48,3614.8,3325.2,416.3,1746.48,Debit Card,1,0,59,2.9,296
11/28/2025,CUST105891,Male,49,India,Referral,App,Tablet,Basic,Yearly,11892.16,428.06,11464.1,5814.41,1159.98,1605.64,Net Banking,0,0,58,3.5,40
11/28/2025,CUST106640,Female,58,USA,Referral,Sales Team,Tablet,Basic,Monthly,3604.91,2691.1,913.81,560,1376.65,1172.74,UPI,1,0,25,3.3,255
11/28/2025,CUST100682,Female,21,India,Email,Sales Team,Tablet,Basic,Monthly,1865.84,606,1259.84,4055.86,1481.27,889.73,UPI,1,0,18,4.5,83
11/28/2025,CUST101120,Male,43,India,Email,Sales Team,Web,Standard,Monthly,19091.86,2560,16531.86,5402.11,3040.34,882.48,Credit Card,0,0,3,4.6,59
11/28/2025,CUST107955,Female,55,India,Social Media,Partner,Mobile,Basic,Monthly,19198.57,471.39,18727.18,1178.32,1285.38,171.64,UPI,1,0,51,4.7,74
11/28/2025,CUST104355,Male,50,India,Organic,Partner,Mobile,Basic,Quarterly,9665.98,1271.17,8394.81,2883.91,3754.22,1831.66,Net Banking,1,0,47,3.8,87
11/28/2025,CUST100795,Female,25,Canada,Email,Partner,Tablet,Standard,Yearly,11595.74,649.55,10946.19,3257.62,3876.91,1301.98,Credit Card,1,0,21,3.4,187
11/28/2025,CUST108614,Female,53,Canada,Email,Website,Mobile,Premium,Quarterly,13618.18,2030.47,11587.71,5252.12,3547.87,1547.99,Wallet,1,0,18,2.6,224
11/29/2025,CUST101203,Male,50,India,Social Media,App,Mobile,Standard,Monthly,7206.76,2967.55,4239.21,749.7,3807.15,539.01,Credit Card,0,0,9,3.4,113
11/29/2025,CUST100715,Male,42,USA,Paid Ads,App,Tablet,Standard,Quarterly,7071.65,2093.41,4978.24,3105.11,3666.64,1993.09,Wallet,1,0,15,4.8,12
11/29/2025,CUST105454,Male,34,India,Social Media,Sales Team,Tablet,Premium,Quarterly,14991.67,1414.62,13577.05,4125.46,553.31,238.98,Wallet,1,1,33,2.6,182
11/29/2025,CUST103544,Male,37,USA,Organic,App,Mobile,Standard,Monthly,12311.49,2054.49,10257,709.68,3928.81,805.02,UPI,0,0,3,3.8,142
11/29/2025,CUST101209,Male,38,UAE,Social Media,Sales Team,Mobile,Basic,Quarterly,7250.44,1375.25,5875.19,1560.16,1166.01,1196.32,Net Banking,1,0,36,3.8,222
11/29/2025,CUST109748,Male,34,Canada,Email,Partner,Mobile,Basic,Monthly,8735.58,1737.87,6997.71,5346.59,1990.72,188.84,Wallet,1,0,19,4.8,113
11/29/2025,CUST108258,Female,51,Canada,Organic,App,Tablet,Premium,Monthly,3802.51,247.93,3554.58,5506.49,764.53,1558.62,UPI,0,0,14,3.8,85
11/29/2025,CUST109516,Male,20,UK,Organic,App,Tablet,Basic,Monthly,6437.49,1892.36,4545.13,2035.32,610.41,718.35,Debit Card,1,0,36,4.3,199
11/30/2025,CUST102536,Male,23,USA,Social Media,Website,Mobile,Basic,Monthly,18074.19,950.99,17123.2,1045.41,3568.47,1078.79,UPI,1,0,35,3.5,69
11/30/2025,CUST103007,Male,25,UAE,Organic,Partner,Web,Basic,Monthly,11494.03,651.48,10842.55,5099.92,1249.76,248.76,Wallet,1,0,50,4.6,182
11/30/2025,CUST100073,Female,59,UK,Organic,App,Mobile,Basic,Monthly,19971.74,552.46,19419.28,4444.03,498.38,206.04,UPI,1,0,40,3.1,291
11/30/2025,CUST102474,Female,57,Canada,Organic,Website,Tablet,Basic,Monthly,19153.08,2800.77,16352.31,2099.78,302.71,1439.88,Net Banking,0,0,27,2.7,257
11/30/2025,CUST106634,Female,35,UAE,Email,Website,Mobile,Basic,Quarterly,7610.86,637.53,6973.33,1472.06,3049.17,1788.64,Credit Card,1,0,15,4.5,202
11/30/2025,CUST103271,Male,42,India,Referral,Partner,Web,Premium,Monthly,13810.28,2899.28,10911,4575.39,2570.02,1460.15,Net Banking,0,0,15,5,64
12/1/2025,CUST103895,Female,55,USA,Paid Ads,Website,Tablet,Standard,Monthly,9335.63,315.79,9019.84,284.7,3460.8,1987.16,Wallet,1,0,59,4.3,166
12/1/2025,CUST100438,Male,51,USA,Referral,Partner,Web,Standard,Monthly,14718.38,1809.35,12909.03,3773.78,686.55,1576.27,Net Banking,1,0,25,3.4,286
12/1/2025,CUST105995,Male,24,UAE,Social Media,Website,Mobile,Standard,Quarterly,8340.56,619.93,7720.63,4418.31,2854.74,561.88,Wallet,1,0,32,2.8,35
12/1/2025,CUST109751,Female,24,India,Social Media,Website,Mobile,Basic,Monthly,910.46,2669.28,-1758.82,1580.82,1574.99,957.96,Net Banking,1,0,28,4.6,227
12/1/2025,CUST105411,Female,44,Canada,Paid Ads,Website,Web,Standard,Monthly,3460.84,756.23,2704.61,4333.43,2538.58,1912.54,Net Banking,0,0,28,4.1,299
12/1/2025,CUST104775,Female,30,India,Social Media,Website,Web,Premium,Monthly,6065.71,1044.51,5021.2,4763.88,2555.14,1451.12,Credit Card,1,0,46,2.7,116
